timestamp,stake_mult,prob_up_BTCUSDT,prob_up_XRPUSDT,prob_up_ETHUSDT,prob_down_BTCUSDT,prob_down_XRPUSDT,prob_down_ETHUSDT,actual_BTCUSDT,actual_XRPUSDT,actual_ETHUSDT,signal_BTCUSDT,signal_XRPUSDT,signal_ETHUSDT,pnl_total,entered_all,bank
2025-11-04 12:00:00+00:00,1.0,0.51263916,0.5055748,0.49744305,0.48736084,0.49442518,0.5025569,-1,-1,-1,0,0,0,0.0,0,121450.0
2025-11-04 13:00:00+00:00,1.0,0.5077711,0.50607747,0.497984,0.49222893,0.49392253,0.502016,1,1,1,0,0,0,0.0,0,121450.0
2025-11-04 14:00:00+00:00,1.0,0.48454446,0.49316818,0.48811126,0.51545554,0.5068318,0.51188874,-1,-1,-1,0,0,-1,44.25,0,121494.25
2025-11-04 15:00:00+00:00,1.0,0.51964337,0.5118152,0.5120835,0.48035663,0.4881848,0.48791653,-1,-1,-1,1,1,1,-150.0,1,121344.25
2025-11-04 16:00:00+00:00,1.0,0.51584643,0.5361495,0.5124503,0.48415357,0.4638505,0.48754972,-1,-1,-1,0,1,1,-100.0,0,121244.25
2025-11-04 17:00:00+00:00,1.0,0.51730233,0.5376436,0.5124503,0.48269767,0.4623564,0.48754972,1,-1,-1,1,1,1,-55.75,1,121188.5
2025-11-04 18:00:00+00:00,1.0,0.5036667,0.5395539,0.513751,0.4963333,0.46044612,0.48624903,-1,-1,-1,0,1,1,-100.0,0,121088.5
2025-11-04 19:00:00+00:00,1.0,0.5255525,0.539517,0.5190917,0.4744475,0.460483,0.48090827,1,-1,-1,1,1,1,-55.75,1,121032.75
2025-11-04 20:00:00+00:00,1.0,0.5145688,0.5305336,0.51273036,0.4854312,0.4694664,0.48726964,-1,-1,1,0,1,1,-5.75,0,121027.0
2025-11-04 21:00:00+00:00,1.0,0.52881825,0.5314297,0.51273036,0.47118175,0.4685703,0.48726964,1,1,1,1,1,1,132.75,1,121159.75
2025-11-04 22:00:00+00:00,1.0,0.5130651,0.5056027,0.50756997,0.4869349,0.49439728,0.49243003,1,-1,1,0,0,0,0.0,0,121159.75
2025-11-04 23:00:00+00:00,1.0,0.48903596,0.49852473,0.4945266,0.51096404,0.5014753,0.5054734,-1,-1,-1,0,0,0,0.0,0,121159.75
2025-11-05 00:00:00+00:00,2.0,0.525439,0.5277556,0.5124225,0.47456098,0.47224438,0.4875775,1,-1,1,1,1,1,77.0,1,121236.75
2025-11-05 01:00:00+00:00,2.0,0.5015999,0.5279581,0.49530047,0.4984001,0.4720419,0.5046995,1,1,1,0,1,0,88.5,0,121325.25
2025-11-05 02:00:00+00:00,2.0,0.49419865,0.4979403,0.49350616,0.5058013,0.5020597,0.5064938,1,1,1,0,0,0,0.0,0,121325.25
2025-11-05 03:00:00+00:00,2.0,0.48610246,0.49499586,0.49398872,0.51389754,0.50500417,0.50601125,-1,1,-1,0,0,0,0.0,0,121325.25
2025-11-05 04:00:00+00:00,2.0,0.49695504,0.49113044,0.49398872,0.50304496,0.5088695,0.50601125,-1,-1,-1,0,-1,0,88.5,0,121413.75
2025-11-05 05:00:00+00:00,2.0,0.5042154,0.48931894,0.5062276,0.49578458,0.51068103,0.4937724,1,1,1,0,-1,0,-100.0,0,121313.75
2025-11-05 06:00:00+00:00,2.0,0.48834285,0.48830992,0.49398872,0.5116571,0.5116901,0.50601125,-1,-1,-1,0,-1,0,88.5,0,121402.25
2025-11-05 07:00:00+00:00,2.0,0.49985602,0.485986,0.4864639,0.500144,0.514014,0.5135361,-1,-1,-1,0,-1,-1,177.0,0,121579.25
2025-11-05 08:00:00+00:00,2.0,0.5095914,0.520593,0.51406157,0.4904086,0.479407,0.48593843,1,1,1,0,1,1,177.0,0,121756.25
2025-11-05 09:00:00+00:00,2.0,0.5064803,0.50172615,0.50915414,0.49351972,0.49827385,0.49084586,-1,-1,-1,0,0,0,0.0,0,121756.25
2025-11-05 10:00:00+00:00,2.0,0.5233013,0.5068682,0.5118444,0.4766987,0.49313182,0.4881556,1,1,1,1,0,1,177.0,0,121933.25
2025-11-05 11:00:00+00:00,2.0,0.48703426,0.49168336,0.49052012,0.51296574,0.50831664,0.5094799,1,1,1,0,-1,-1,-200.0,0,121733.25
2025-11-05 12:00:00+00:00,2.0,0.48369554,0.49246573,0.49577487,0.5163045,0.50753427,0.50422513,1,1,1,-1,0,0,-100.0,0,121633.25
2025-11-05 13:00:00+00:00,2.0,0.4830039,0.48361212,0.49119785,0.5169961,0.5163879,0.5088022,1,-1,-1,-1,-1,0,-11.5,0,121621.75
2025-11-05 14:00:00+00:00,2.0,0.48321933,0.48864716,0.4904599,0.5167807,0.51135284,0.5095401,1,1,1,-1,-1,-1,-300.0,1,121321.75
2025-11-05 15:00:00+00:00,2.0,0.47912732,0.4838087,0.48588464,0.5208727,0.5161913,0.51411533,1,1,1,-1,-1,-1,-300.0,1,121021.75
2025-11-05 16:00:00+00:00,2.0,0.47979954,0.4865143,0.48933092,0.5202005,0.51348567,0.5106691,-1,1,-1,-1,-1,-1,77.0,1,121098.75
2025-11-05 17:00:00+00:00,2.0,0.48931873,0.49523216,0.48262832,0.5106813,0.50476784,0.51737165,1,1,1,0,0,-1,-100.0,0,120998.75
2025-11-05 18:00:00+00:00,2.0,0.48090628,0.4884471,0.48262832,0.51909375,0.51155293,0.51737165,-1,1,-1,-1,-1,-1,77.0,1,121075.75
2025-11-05 19:00:00+00:00,2.0,0.50618404,0.48587537,0.48902473,0.49381596,0.51412463,0.51097524,-1,1,-1,0,-1,-1,-11.5,0,121064.25
2025-11-05 20:00:00+00:00,2.0,0.505129,0.48143277,0.49936768,0.49487102,0.5185672,0.5006323,-1,-1,-1,0,-1,0,88.5,0,121152.75
2025-11-05 21:00:00+00:00,2.0,0.49482477,0.5064982,0.49285018,0.50517523,0.49350178,0.5071498,1,1,-1,0,0,0,0.0,0,121152.75
2025-11-05 22:00:00+00:00,2.0,0.4962197,0.49074647,0.5059549,0.5037803,0.5092535,0.49404508,1,-1,-1,0,-1,0,88.5,0,121241.25
2025-11-05 23:00:00+00:00,2.0,0.49241057,0.4808719,0.5112738,0.50758946,0.5191281,0.4887262,-1,1,-1,0,-1,1,-200.0,0,121041.25
2025-11-06 00:00:00+00:00,1.0,0.5009808,0.48647273,0.5109046,0.4990192,0.5135273,0.4890954,-1,-1,-1,0,-1,1,-5.75,0,121035.5
2025-11-06 01:00:00+00:00,1.0,0.49387774,0.4800195,0.4977668,0.50612223,0.5199805,0.5022332,-1,1,1,0,-1,0,-50.0,0,120985.5
2025-11-06 02:00:00+00:00,1.0,0.4978436,0.48712963,0.4951623,0.5021564,0.5128704,0.5048377,1,-1,1,0,-1,0,44.25,0,121029.75
2025-11-06 03:00:00+00:00,1.0,0.5026491,0.49443942,0.4981838,0.49735087,0.5055606,0.5018162,1,1,1,0,0,0,0.0,0,121029.75
2025-11-06 04:00:00+00:00,1.0,0.4808181,0.49430123,0.47594777,0.5191819,0.5056988,0.52405226,-1,-1,-1,-1,0,-1,88.5,0,121118.25
2025-11-06 05:00:00+00:00,1.0,0.51929545,0.5077791,0.512878,0.48070455,0.49222088,0.487122,1,-1,-1,1,0,1,-5.75,0,121112.5
2025-11-06 06:00:00+00:00,1.0,0.50990224,0.51106447,0.50844365,0.49009776,0.48893553,0.49155635,-1,1,-1,0,1,0,44.25,0,121156.75
2025-11-06 07:00:00+00:00,1.0,0.51143277,0.49950388,0.5104667,0.48856723,0.50049615,0.4895333,1,-1,1,0,0,1,44.25,0,121201.0
2025-11-06 08:00:00+00:00,1.0,0.5098071,0.498772,0.5142038,0.4901929,0.501228,0.4857962,-1,-1,-1,0,0,1,-50.0,0,121151.0
2025-11-06 09:00:00+00:00,1.0,0.5127099,0.5077047,0.5008695,0.48729008,0.49229532,0.4991305,1,1,1,0,0,0,0.0,0,121151.0
2025-11-06 10:00:00+00:00,1.0,0.49207038,0.5069476,0.48923698,0.5079296,0.49305242,0.51076305,1,-1,1,0,0,-1,-50.0,0,121101.0
2025-11-06 11:00:00+00:00,1.0,0.48230702,0.5051409,0.4846831,0.517693,0.4948591,0.5153169,-1,-1,-1,-1,0,-1,88.5,0,121189.5
2025-11-06 12:00:00+00:00,1.0,0.5175978,0.512721,0.5183932,0.4824022,0.487279,0.48160678,1,1,1,1,1,1,132.75,1,121322.25
2025-11-06 13:00:00+00:00,1.0,0.48507726,0.49857616,0.4898026,0.51492274,0.50142384,0.5101974,-1,-1,-1,0,0,-1,44.25,0,121366.5
2025-11-06 14:00:00+00:00,1.0,0.5182469,0.512721,0.5212017,0.4817531,0.487279,0.47879827,-1,-1,-1,1,1,1,-150.0,1,121216.5
2025-11-06 15:00:00+00:00,1.0,0.51855904,0.5246965,0.5139591,0.48144096,0.47530347,0.4860409,-1,-1,-1,1,1,1,-150.0,1,121066.5
2025-11-06 16:00:00+00:00,1.0,0.5221976,0.5216955,0.51357716,0.4778024,0.4783045,0.48642284,1,1,1,1,1,1,132.75,1,121199.25
2025-11-06 17:00:00+00:00,1.0,0.5062915,0.51298386,0.50343245,0.4937085,0.48701614,0.49656755,-1,-1,-1,0,1,0,-50.0,0,121149.25
2025-11-06 18:00:00+00:00,1.0,0.49981707,0.5217917,0.5081986,0.5001829,0.4782083,0.49180138,-1,-1,-1,0,1,0,-50.0,0,121099.25
2025-11-06 19:00:00+00:00,1.0,0.5325068,0.52382904,0.5100198,0.46749318,0.47617096,0.48998022,-1,-1,-1,1,1,1,-150.0,1,120949.25
2025-11-06 20:00:00+00:00,1.0,0.52746916,0.5321736,0.5109041,0.47253084,0.46782643,0.48909593,1,1,1,1,1,1,132.75,1,121082.0
2025-11-06 21:00:00+00:00,1.0,0.5057529,0.5004394,0.48989624,0.49424708,0.4995606,0.51010376,1,1,-1,0,0,-1,44.25,0,121126.25
2025-11-06 22:00:00+00:00,1.0,0.4970356,0.50525856,0.5077727,0.5029644,0.49474144,0.49222732,-1,-1,-1,0,0,0,0.0,0,121126.25
2025-11-06 23:00:00+00:00,1.0,0.5046961,0.504967,0.5162193,0.49530393,0.49503303,0.48378068,1,1,1,0,0,1,44.25,0,121170.5
2025-11-07 00:00:00+00:00,2.0,0.50167054,0.5085222,0.50006837,0.49832946,0.4914778,0.49993163,1,-1,-1,0,1,0,-100.0,0,121070.5
2025-11-07 01:00:00+00:00,2.0,0.5104043,0.50838596,0.51658875,0.4895957,0.49161404,0.48341125,1,1,1,0,1,1,177.0,0,121247.5
2025-11-07 02:00:00+00:00,2.0,0.4982947,0.5016287,0.49037606,0.5017053,0.4983713,0.50962394,1,1,-1,0,0,-1,88.5,0,121336.0
2025-11-07 03:00:00+00:00,2.0,0.49464685,0.5022562,0.501895,0.50535315,0.4977438,0.498105,1,-1,-1,0,0,0,0.0,0,121336.0
2025-11-07 04:00:00+00:00,2.0,0.4952175,0.5105739,0.50821185,0.5047825,0.48942608,0.49178815,1,1,1,0,1,0,88.5,0,121424.5
2025-11-07 05:00:00+00:00,2.0,0.486275,0.49694392,0.492725,0.51372504,0.50305605,0.507275,-1,-1,-1,0,0,0,0.0,0,121424.5
2025-11-07 06:00:00+00:00,2.0,0.5094763,0.50654525,0.5021359,0.4905237,0.49345475,0.49786413,1,1,1,0,0,0,0.0,0,121424.5
2025-11-07 07:00:00+00:00,2.0,0.49050027,0.49590594,0.49464703,0.5094997,0.50409406,0.505353,-1,-1,-1,0,0,0,0.0,0,121424.5
2025-11-07 08:00:00+00:00,2.0,0.51937276,0.5060985,0.5094841,0.48062724,0.4939015,0.4905159,-1,-1,-1,1,0,1,-200.0,0,121224.5
2025-11-07 09:00:00+00:00,2.0,0.5206287,0.513389,0.5134139,0.4793713,0.486611,0.4865861,-1,-1,-1,1,1,1,-300.0,1,120924.5
2025-11-07 10:00:00+00:00,2.0,0.5206287,0.5222847,0.5134139,0.4793713,0.4777153,0.4865861,-1,1,-1,1,1,1,-111.5,1,120813.0
2025-11-07 11:00:00+00:00,2.0,0.5130106,0.5087702,0.5120683,0.48698938,0.49122977,0.48793173,-1,-1,-1,0,1,1,-200.0,0,120613.0
2025-11-07 12:00:00+00:00,2.0,0.5196795,0.5141158,0.51580477,0.4803205,0.4858842,0.48419523,1,1,1,1,1,1,265.5,1,120878.5
2025-11-07 13:00:00+00:00,2.0,0.49678564,0.501278,0.49617913,0.50321436,0.49872202,0.5038209,1,1,1,0,0,0,0.0,0,120878.5
2025-11-07 14:00:00+00:00,2.0,0.50601846,0.5003828,0.4929927,0.49398154,0.49961722,0.5070073,-1,1,1,0,0,0,0.0,0,120878.5
2025-11-07 15:00:00+00:00,2.0,0.4963075,0.50410134,0.48824343,0.5036925,0.49589866,0.51175654,1,1,1,0,0,-1,-100.0,0,120778.5
2025-11-07 16:00:00+00:00,2.0,0.48879585,0.48980156,0.48824343,0.5112041,0.5101985,0.51175654,1,1,1,0,-1,-1,-200.0,0,120578.5
2025-11-07 17:00:00+00:00,2.0,0.4937023,0.49457678,0.48492572,0.5062977,0.5054232,0.51507425,1,1,1,0,0,-1,-100.0,0,120478.5
2025-11-07 18:00:00+00:00,2.0,0.48938003,0.49088326,0.48386943,0.51062,0.50911677,0.51613057,1,1,1,0,-1,-1,-200.0,0,120278.5
2025-11-07 19:00:00+00:00,2.0,0.48247147,0.48673335,0.48386943,0.51752853,0.5132667,0.51613057,1,1,1,-1,-1,-1,-300.0,1,119978.5
2025-11-07 20:00:00+00:00,2.0,0.47784367,0.48086658,0.48386943,0.52215636,0.51913345,0.51613057,1,-1,1,-1,-1,-1,-111.5,1,119867.0
2025-11-07 21:00:00+00:00,2.0,0.4874412,0.51376104,0.48386943,0.5125588,0.48623896,0.51613057,-1,-1,-1,0,1,-1,-11.5,0,119855.5
2025-11-07 22:00:00+00:00,2.0,0.486785,0.51651245,0.5006648,0.513215,0.48348755,0.49933523,-1,-1,-1,0,1,0,-100.0,0,119755.5
2025-11-07 23:00:00+00:00,2.0,0.50189716,0.51135427,0.5070987,0.49810284,0.48864573,0.49290133,-1,-1,-1,0,1,0,-100.0,0,119655.5
2025-11-08 00:00:00+00:00,2.0,0.50489736,0.49182728,0.50478435,0.49510264,0.50817275,0.49521565,1,1,1,0,-1,0,-100.0,0,119555.5
2025-11-08 01:00:00+00:00,2.0,0.5021577,0.48797837,0.49696258,0.4978423,0.51202166,0.50303745,-1,1,1,0,-1,0,-100.0,0,119455.5
2025-11-08 02:00:00+00:00,2.0,0.51916075,0.49295053,0.50479627,0.48083925,0.50704944,0.49520373,-1,1,1,1,0,0,-100.0,0,119355.5
2025-11-08 03:00:00+00:00,2.0,0.51962095,0.49344358,0.47613248,0.48037905,0.5065564,0.5238675,-1,1,1,1,0,-1,-200.0,0,119155.5
2025-11-08 04:00:00+00:00,2.0,0.511106,0.48923355,0.4943141,0.488894,0.51076645,0.5056859,-1,-1,-1,0,-1,0,88.5,0,119244.0
2025-11-08 05:00:00+00:00,2.0,0.527597,0.50867957,0.50165915,0.472403,0.49132043,0.49834085,-1,1,1,1,1,0,-11.5,0,119232.5
2025-11-08 06:00:00+00:00,2.0,0.5160178,0.50578374,0.49460748,0.4839822,0.49421626,0.50539255,1,-1,1,1,0,0,88.5,0,119321.0
2025-11-08 07:00:00+00:00,2.0,0.4908072,0.4956618,0.48113737,0.5091928,0.5043382,0.5188626,1,-1,1,0,0,-1,-100.0,0,119221.0
2025-11-08 08:00:00+00:00,2.0,0.5000942,0.5051096,0.49115297,0.49990582,0.4948904,0.508847,-1,-1,-1,0,0,0,0.0,0,119221.0
2025-11-08 09:00:00+00:00,2.0,0.51393414,0.50824225,0.5103672,0.48606586,0.49175775,0.4896328,1,1,1,0,1,1,177.0,0,119398.0
2025-11-08 10:00:00+00:00,2.0,0.48890042,0.4986645,0.49948186,0.5110996,0.5013355,0.50051814,-1,-1,-1,0,0,0,0.0,0,119398.0
2025-11-08 11:00:00+00:00,2.0,0.51924044,0.50920796,0.5140982,0.48075956,0.49079204,0.48590177,1,-1,-1,1,1,1,-111.5,1,119286.5
2025-11-08 12:00:00+00:00,2.0,0.5115664,0.5035689,0.51065695,0.4884336,0.4964311,0.48934305,-1,-1,-1,0,0,1,-100.0,0,119186.5
2025-11-08 13:00:00+00:00,2.0,0.5138068,0.506986,0.50861716,0.48619318,0.49301398,0.49138284,1,-1,1,0,0,0,0.0,0,119186.5
2025-11-08 14:00:00+00:00,2.0,0.510027,0.50689024,0.5065444,0.489973,0.49310976,0.4934556,-1,-1,-1,0,0,0,0.0,0,119186.5
2025-11-08 15:00:00+00:00,2.0,0.5164224,0.5072233,0.51497614,0.4835776,0.4927767,0.48502386,1,1,-1,1,0,1,-11.5,0,119175.0
2025-11-08 16:00:00+00:00,2.0,0.5180431,0.51488525,0.5131014,0.4819569,0.48511475,0.4868986,1,1,1,1,1,1,265.5,1,119440.5
2025-11-08 17:00:00+00:00,2.0,0.49917832,0.5029173,0.49029282,0.5008217,0.4970827,0.5097072,1,1,1,0,0,-1,-100.0,0,119340.5
2025-11-08 18:00:00+00:00,2.0,0.4948745,0.5016182,0.49213728,0.5051255,0.4983818,0.5078627,-1,-1,-1,0,0,0,0.0,0,119340.5
2025-11-08 19:00:00+00:00,2.0,0.51348245,0.506754,0.5123992,0.48651755,0.49324602,0.4876008,1,1,1,0,0,1,88.5,0,119429.0
2025-11-08 20:00:00+00:00,2.0,0.49520534,0.5064764,0.49661046,0.50479466,0.4935236,0.50338954,1,1,1,0,0,0,0.0,0,119429.0
2025-11-08 21:00:00+00:00,2.0,0.4909155,0.4987712,0.4955298,0.50908446,0.5012288,0.5044702,1,1,1,0,0,0,0.0,0,119429.0
2025-11-08 22:00:00+00:00,2.0,0.484967,0.48759353,0.48702374,0.515033,0.51240647,0.5129763,-1,-1,-1,0,-1,-1,177.0,0,119606.0
2025-11-08 23:00:00+00:00,2.0,0.49224102,0.48941126,0.50866807,0.507759,0.51058877,0.49133193,-1,-1,-1,0,-1,0,88.5,0,119694.5
2025-11-09 00:00:00+00:00,1.0,0.5172347,0.5004001,0.5139845,0.48276532,0.49959987,0.4860155,1,1,1,1,0,1,88.5,0,119783.0
2025-11-09 01:00:00+00:00,1.0,0.49078366,0.4932246,0.5024326,0.5092163,0.5067754,0.49756742,-1,-1,-1,0,0,0,0.0,0,119783.0
2025-11-09 02:00:00+00:00,1.0,0.5222892,0.50373,0.52212614,0.47771078,0.49627,0.47787386,1,-1,1,1,0,1,88.5,0,119871.5
2025-11-09 03:00:00+00:00,1.0,0.511045,0.5082719,0.49763376,0.48895502,0.49172813,0.50236624,1,1,-1,0,1,0,44.25,0,119915.75
2025-11-09 04:00:00+00:00,1.0,0.51725817,0.4995486,0.5184082,0.48274183,0.5004514,0.48159182,1,1,1,1,0,1,88.5,0,120004.25
2025-11-09 05:00:00+00:00,1.0,0.5109111,0.4915709,0.49118656,0.4890889,0.5084291,0.50881344,-1,1,-1,0,-1,0,-50.0,0,119954.25
2025-11-09 06:00:00+00:00,1.0,0.5134707,0.48972046,0.4981245,0.4865293,0.51027954,0.5018755,1,1,1,0,-1,0,-50.0,0,119904.25
2025-11-09 07:00:00+00:00,1.0,0.49768192,0.49078074,0.49013364,0.5023181,0.5092193,0.50986636,1,-1,-1,0,-1,-1,88.5,0,119992.75
2025-11-09 08:00:00+00:00,1.0,0.49905396,0.5027924,0.49013364,0.50094604,0.49720758,0.50986636,-1,-1,-1,0,0,-1,44.25,0,120037.0
2025-11-09 09:00:00+00:00,1.0,0.51224065,0.5066446,0.51824504,0.48775935,0.4933554,0.48175496,1,-1,1,0,0,1,44.25,0,120081.25
2025-11-09 10:00:00+00:00,1.0,0.48914626,0.50106835,0.50015336,0.51085377,0.49893165,0.49984664,1,1,1,0,0,0,0.0,0,120081.25
2025-11-09 11:00:00+00:00,1.0,0.47281224,0.49876946,0.48909834,0.52718776,0.50123054,0.5109017,-1,-1,1,-1,0,-1,-5.75,0,120075.5
2025-11-09 12:00:00+00:00,1.0,0.48830265,0.48582488,0.48671585,0.51169735,0.5141751,0.51328415,1,1,1,0,-1,-1,-100.0,0,119975.5
2025-11-09 13:00:00+00:00,1.0,0.47829732,0.48920178,0.48318946,0.52170265,0.5107982,0.51681054,1,1,1,-1,-1,-1,-150.0,1,119825.5
2025-11-09 14:00:00+00:00,1.0,0.4868299,0.4894979,0.489886,0.5131701,0.5105021,0.510114,1,1,1,0,-1,-1,-100.0,0,119725.5
2025-11-09 15:00:00+00:00,1.0,0.47622505,0.49016216,0.48654765,0.523775,0.50983787,0.51345235,1,1,1,-1,-1,-1,-150.0,1,119575.5
2025-11-09 16:00:00+00:00,1.0,0.4798687,0.48513746,0.4810866,0.5201313,0.51486254,0.5189134,-1,-1,-1,-1,-1,-1,132.75,1,119708.25
2025-11-09 17:00:00+00:00,1.0,0.5003227,0.5173175,0.50420254,0.4996773,0.48268253,0.49579746,1,1,1,0,1,0,44.25,0,119752.5
2025-11-09 18:00:00+00:00,1.0,0.483445,0.49249974,0.478098,0.516555,0.5075003,0.52190197,1,1,1,-1,0,-1,-100.0,0,119652.5
2025-11-09 19:00:00+00:00,1.0,0.47212774,0.48814029,0.48015526,0.52787226,0.5118597,0.5198448,-1,-1,-1,-1,-1,-1,132.75,1,119785.25
2025-11-09 20:00:00+00:00,1.0,0.49059722,0.5119708,0.48731765,0.50940275,0.48802918,0.5126823,-1,-1,1,0,1,-1,-100.0,0,119685.25
2025-11-09 21:00:00+00:00,1.0,0.49107867,0.48908928,0.48444596,0.5089213,0.51091075,0.5155541,1,1,1,0,-1,-1,-100.0,0,119585.25
2025-11-09 22:00:00+00:00,1.0,0.47343215,0.48676872,0.47670832,0.5265678,0.5132313,0.5232917,-1,1,-1,-1,-1,-1,38.5,1,119623.75
2025-11-09 23:00:00+00:00,1.0,0.48354542,0.47590932,0.50698775,0.5164546,0.52409065,0.49301225,1,1,1,-1,-1,0,-100.0,0,119523.75
2025-11-10 01:00:00+00:00,1.0,0.49262536,0.4820547,0.49027476,0.50737464,0.5179453,0.5097252,1,1,-1,0,-1,-1,-5.75,0,119518.0
2025-11-10 02:00:00+00:00,1.0,0.49597964,0.4892266,0.50394505,0.50402033,0.5107734,0.49605495,1,1,-1,0,-1,0,-50.0,0,119468.0
2025-11-10 03:00:00+00:00,1.0,0.48761797,0.48189607,0.499829,0.51238203,0.51810396,0.500171,1,1,-1,0,-1,0,-50.0,0,119418.0
2025-11-10 04:00:00+00:00,1.0,0.4756154,0.48558336,0.5025201,0.5243846,0.51441664,0.49747992,-1,-1,-1,-1,-1,0,88.5,0,119506.5
2025-11-10 05:00:00+00:00,1.0,0.48921067,0.4912843,0.5086157,0.51078933,0.5087157,0.49138433,1,1,-1,0,-1,0,-50.0,0,119456.5
2025-11-10 06:00:00+00:00,1.0,0.4859085,0.47583428,0.51047444,0.5140915,0.52416575,0.48952556,1,1,1,0,-1,1,-5.75,0,119450.75
2025-11-10 07:00:00+00:00,1.0,0.47528452,0.48259744,0.5100623,0.5247155,0.5174025,0.48993772,-1,1,-1,-1,-1,1,-55.75,1,119395.0
2025-11-10 08:00:00+00:00,1.0,0.50409317,0.47818363,0.5098246,0.49590683,0.5218164,0.49017543,1,1,1,0,-1,1,-5.75,0,119389.25
2025-11-10 09:00:00+00:00,1.0,0.4802175,0.47861716,0.4904514,0.51978254,0.5213828,0.5095486,-1,1,-1,-1,-1,-1,38.5,1,119427.75
2025-11-10 10:00:00+00:00,1.0,0.5077798,0.47987378,0.511359,0.49222022,0.5201262,0.48864102,1,1,1,0,-1,1,-5.75,0,119422.0
2025-11-10 11:00:00+00:00,1.0,0.4849607,0.4860067,0.5038263,0.5150393,0.51399326,0.49617368,-1,-1,-1,0,-1,0,44.25,0,119466.25
2025-11-10 12:00:00+00:00,1.0,0.50649375,0.4881662,0.5110512,0.49350625,0.5118338,0.48894882,1,1,1,0,-1,1,-5.75,0,119460.5
2025-11-10 13:00:00+00:00,1.0,0.4800783,0.4780327,0.49690342,0.51992166,0.5219673,0.5030966,-1,-1,-1,-1,-1,0,88.5,0,119549.0
2025-11-10 14:00:00+00:00,1.0,0.520671,0.52178085,0.5154808,0.479329,0.47821915,0.48451918,1,1,-1,1,1,1,38.5,1,119587.5
2025-11-10 15:00:00+00:00,1.0,0.51204795,0.5069435,0.5177661,0.48795205,0.49305648,0.48223388,1,-1,1,0,0,1,44.25,0,119631.75
2025-11-10 16:00:00+00:00,1.0,0.5055585,0.49400395,0.5121081,0.4944415,0.50599605,0.4878919,1,1,1,0,0,1,44.25,0,119676.0
2025-11-10 17:00:00+00:00,1.0,0.4842285,0.49451533,0.5035358,0.5157715,0.5054847,0.4964642,-1,-1,-1,0,0,0,0.0,0,119676.0
2025-11-10 18:00:00+00:00,1.0,0.4842649,0.49162367,0.49545687,0.5157351,0.50837636,0.5045431,1,1,1,0,-1,0,-50.0,0,119626.0
2025-11-10 19:00:00+00:00,1.0,0.48040605,0.49167082,0.49393582,0.51959395,0.50832915,0.5060642,1,1,1,-1,-1,0,-100.0,0,119526.0
2025-11-10 20:00:00+00:00,1.0,0.48481566,0.4854396,0.49224287,0.51518434,0.5145604,0.5077571,-1,-1,-1,0,-1,0,44.25,0,119570.25
2025-11-10 21:00:00+00:00,1.0,0.5123073,0.515928,0.52152026,0.4876927,0.48407203,0.47847974,1,1,1,0,1,1,88.5,0,119658.75
2025-11-10 22:00:00+00:00,1.0,0.48207057,0.51171285,0.48940757,0.51792943,0.48828715,0.51059246,-1,-1,-1,-1,1,-1,38.5,1,119697.25
2025-11-10 23:00:00+00:00,1.0,0.48332918,0.5099559,0.51538163,0.5166708,0.49004412,0.48461837,1,1,1,-1,1,1,38.5,1,119735.75
2025-11-11 00:00:00+00:00,1.0,0.51415515,0.5101881,0.4961239,0.48584485,0.4898119,0.5038761,-1,-1,-1,0,1,0,-50.0,0,119685.75
2025-11-11 01:00:00+00:00,1.0,0.48173064,0.50516224,0.49417776,0.51826936,0.49483776,0.50582224,1,1,1,-1,0,0,-50.0,0,119635.75
2025-11-11 02:00:00+00:00,1.0,0.4783277,0.5020298,0.48947608,0.5216723,0.49797022,0.5105239,-1,-1,-1,-1,0,-1,88.5,0,119724.25
2025-11-11 03:00:00+00:00,1.0,0.48939213,0.5023811,0.4963957,0.51060784,0.4976189,0.5036043,-1,-1,-1,0,0,0,0.0,0,119724.25
2025-11-11 04:00:00+00:00,1.0,0.51688164,0.51649064,0.5156637,0.48311836,0.48350936,0.48433632,-1,-1,-1,1,1,1,-150.0,1,119574.25
2025-11-11 05:00:00+00:00,1.0,0.5203315,0.52364594,0.51847833,0.4796685,0.47635406,0.48152167,1,-1,1,1,1,1,38.5,1,119612.75
2025-11-11 06:00:00+00:00,1.0,0.5169114,0.51605946,0.5110573,0.4830886,0.48394054,0.48894268,-1,-1,-1,1,1,1,-150.0,1,119462.75
2025-11-11 07:00:00+00:00,1.0,0.5264191,0.5233335,0.5132445,0.4735809,0.4766665,0.4867555,1,1,1,1,1,1,132.75,1,119595.5
2025-11-11 08:00:00+00:00,1.0,0.5174057,0.5170586,0.4981373,0.4825943,0.4829414,0.5018627,-1,1,-1,1,1,0,-5.75,0,119589.75
2025-11-11 09:00:00+00:00,1.0,0.5206979,0.5109537,0.51133823,0.4793021,0.48904628,0.48866177,1,1,1,1,1,1,132.75,1,119722.5
2025-11-11 10:00:00+00:00,1.0,0.508566,0.5073435,0.51325333,0.49143398,0.49265653,0.48674667,1,-1,1,0,0,1,44.25,0,119766.75
2025-11-11 11:00:00+00:00,1.0,0.50726336,0.5026437,0.4972323,0.49273664,0.4973563,0.5027677,-1,-1,-1,0,0,0,0.0,0,119766.75
2025-11-11 12:00:00+00:00,1.0,0.5172466,0.5056726,0.50554395,0.4827534,0.49432743,0.49445605,-1,-1,-1,1,0,0,-50.0,0,119716.75
