timestamp,model,symbol,pred,win,stake,pnl,units,risked,paper
2026-09-14T22:00:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-14T22:30:00+00:00,quarterhour,BTCUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-14T22:30:00+00:00,quarterhour,ETHUSDT,1,0,38.67,-38.67,-0.178838,0.178838,0
2026-09-14T22:45:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-14T23:00:00+00:00,quarterhour,ETHUSDT,1,0,38.56,-38.56,-0.178814,0.178814,0
2026-09-14T23:15:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-14T23:30:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-14T23:45:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T00:00:00+00:00,hourly,ETHUSDT,1,1,29.19,23.81,0.110257,0.135170,0
2026-09-15T00:00:00+00:00,quarterhour,BTCUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T00:00:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T00:30:00+00:00,quarterhour,BTCUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T00:45:00+00:00,quarterhour,BTCUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T01:00:00+00:00,quarterhour,BTCUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T01:00:00+00:00,hourly,BTCUSDT,1,0,57.44,-57.44,-0.266372,0.266372,0
2026-09-15T03:00:00+00:00,hourly,ETHUSDT,1,0,105.37,-105.37,-0.500000,0.500000,0
2026-09-15T03:15:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-15T04:00:00+00:00,quarterhour,BTCUSDT,1,0,18.56,-18.56,-0.086078,0.086078,0
2026-09-15T04:00:00+00:00,quarterhour,ETHUSDT,1,1,39.86,34.31,0.153951,0.178854,0
2026-09-15T04:15:00+00:00,quarterhour,BTCUSDT,1,0,158.77,-158.77,-0.715392,0.715392,0
2026-09-15T04:15:00+00:00,quarterhour,ETHUSDT,1,0,39.86,-39.86,-0.178854,0.178854,0
2026-09-15T04:30:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T04:45:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T05:00:00+00:00,hourly,ETHUSDT,1,1,109.28,86.77,0.397008,0.500000,0
2026-09-15T05:00:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T05:15:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-15T05:15:00+00:00,quarterhour,BTCUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-15T06:30:00+00:00,quarterhour,BTCUSDT,1,1,159.35,131.73,0.591394,0.715392,0
2026-09-15T06:30:00+00:00,quarterhour,ETHUSDT,1,0,39.86,-39.86,-0.178854,0.178854,0
2026-09-15T07:00:00+00:00,quarterhour,BTCUSDT,1,0,157.26,-157.26,-0.715392,0.715392,0
2026-09-15T07:00:00+00:00,hourly,BTCUSDT,1,0,215.21,-215.21,-1.000000,1.000000,0
2026-09-15T07:15:00+00:00,quarterhour,BTCUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-15T07:15:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-15T07:45:00+00:00,quarterhour,BTCUSDT,1,0,156.85,-156.85,-0.715392,0.715392,0
2026-09-15T08:00:00+00:00,quarterhour,BTCUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T08:00:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-15T08:00:00+00:00,hourly,BTCUSDT,1,1,52.51,42.96,0.199194,0.243475,0
2026-09-15T08:15:00+00:00,quarterhour,BTCUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-15T08:15:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-15T21:30:00+00:00,quarterhour,ETHUSDT,1,1,39.35,34.82,0.158264,0.178854,0
2026-09-15T22:00:00+00:00,quarterhour,ETHUSDT,1,0,39.32,-39.32,-0.178854,0.178854,0
2026-09-15T22:15:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-15T23:15:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-16T10:45:00+00:00,quarterhour,ETHUSDT,-1,1,39.12,35.05,0.160246,0.178854,0
2026-09-16T11:30:00+00:00,quarterhour,ETHUSDT,-1,0,39.86,-39.86,-0.178854,0.178854,0
2026-09-16T11:45:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-16T17:45:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-16T21:45:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-16T22:00:00+00:00,quarterhour,ETHUSDT,-1,1,38.71,35.46,0.163838,0.178854,0
2026-09-16T23:00:00+00:00,quarterhour,BTCUSDT,1,1,99.71,85.34,0.389252,0.454796,0
2026-09-16T23:00:00+00:00,hourly,ETHUSDT,1,1,57.53,46.47,0.214247,0.265238,0
2026-09-16T23:30:00+00:00,quarterhour,ETHUSDT,-1,0,38.97,-38.97,-0.178854,0.178854,0
2026-09-16T23:45:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T00:00:00+00:00,hourly,ETHUSDT,-1,0,108.92,-108.92,-0.500000,0.500000,0
2026-09-17T00:00:00+00:00,quarterhour,ETHUSDT,-1,0,0.00,0.00,0.000000,0.000000,0
2026-09-17T00:15:00+00:00,quarterhour,ETHUSDT,-1,0,0.00,0.00,0.000000,0.000000,0
2026-09-17T00:15:00+00:00,quarterhour,BTCUSDT,-1,0,0.00,0.00,0.000000,0.000000,0
2026-09-17T00:45:00+00:00,quarterhour,BTCUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T00:45:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T01:30:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T02:00:00+00:00,hourly,ETHUSDT,-1,0,103.42,-103.42,-0.500000,0.500000,0
2026-09-17T02:45:00+00:00,quarterhour,ETHUSDT,-1,1,39.12,35.05,0.160246,0.178854,0
2026-09-17T05:00:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T06:00:00+00:00,quarterhour,BTCUSDT,1,1,154.02,137.06,0.636616,0.715392,0
2026-09-17T06:45:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T07:15:00+00:00,quarterhour,ETHUSDT,-1,0,0.00,0.00,0.000000,0.000000,0
2026-09-17T07:30:00+00:00,quarterhour,ETHUSDT,-1,1,39.86,34.31,0.153951,0.178854,0
2026-09-17T09:15:00+00:00,quarterhour,BTCUSDT,-1,0,35.54,-35.54,-0.164815,0.164815,0
2026-09-17T09:30:00+00:00,quarterhour,BTCUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T12:15:00+00:00,quarterhour,ETHUSDT,-1,0,0.00,0.00,0.000000,0.000000,0
2026-09-17T12:30:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T12:30:00+00:00,quarterhour,BTCUSDT,-1,1,140.24,118.28,0.535891,0.635385,0
2026-09-17T14:15:00+00:00,quarterhour,ETHUSDT,-1,0,38.55,-38.55,-0.178774,0.178774,0
2026-09-17T14:30:00+00:00,quarterhour,BTCUSDT,-1,1,155.63,135.45,0.622630,0.715392,0
2026-09-17T14:30:00+00:00,quarterhour,ETHUSDT,-1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T20:45:00+00:00,quarterhour,BTCUSDT,1,1,157.84,133.24,0.603892,0.715388,0
2026-09-17T22:00:00+00:00,quarterhour,ETHUSDT,1,0,39.09,-39.09,-0.178854,0.178854,0
2026-09-17T22:15:00+00:00,quarterhour,ETHUSDT,1,0,0.00,0.00,0.000000,0.000000,0
2026-09-17T22:30:00+00:00,quarterhour,BTCUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T22:30:00+00:00,quarterhour,ETHUSDT,1,1,0.00,0.00,0.000000,0.000000,0
2026-09-17T23:00:00+00:00,quarterhour,ETHUSDT,1,1,39.64,34.53,0.155798,0.178854,0
